개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,소재지우편번호,도로명우편번호,사업장명,데이터갱신구분,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,약국영업면적,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,지정일자,최종수정시점
3150000,PHMD120193150037084000019,2019-05-27,,폐업,2020-03-10,,,,07587,동산약국,I,2026-05-10 22:01:31,"서울특별시 강서구 공항대로41길 52, 버들빌딩 1층 (등촌동)",폐업,03,7,03,0236615740,186344.08323094     ,450874.245213914    ,서울특별시 강서구 등촌동 699번지 1호 버들빌딩,2019-05-27,2020-03-11 11:38:20
3150000,PHMD120193150037084000020,2019-05-27,,폐업,2022-07-29,,,,07587,서울사랑약국,I,2026-05-10 22:01:31,"서울특별시 강서구 공항대로41길 52, 버들빌딩 202호 (등촌동)",폐업,03,43,03,0226587825,186344.08323094     ,450874.245213914    ,서울특별시 강서구 등촌동 699번지 1호 버들빌딩,2019-05-27,2022-07-29 16:38:06
3150000,PHMD120193150037084000021,2019-05-31,,폐업,2019-10-01,,,,07698,선약국,I,2026-05-10 22:01:31,"서울특별시 강서구 강서로 194-9, 1층 (화곡동)",폐업,03,76,03,26050556,185691.950259663    ,449101.694212063    ,서울특별시 강서구 화곡동 1031번지 8호,2019-05-31,2019-10-01 17:51:45
3150000,PHMD120193150037084000026,2019-06-12,,폐업,2019-10-01,,,,07614,강서튼튼약국,I,2026-05-10 22:01:31,"서울특별시 강서구 금낭화로 13, 1층 (방화동)",폐업,03,26,03,26638088,183287.698096782    ,451600.038324466    ,서울특별시 강서구 방화동 605번지 1호,2019-06-12,2019-10-02 17:51:00
3150000,PHMD120193150037084000027,2019-06-18,,폐업,2023-06-22,,,,07727,늘푸른약국,I,2026-05-10 22:01:31,"서울특별시 강서구 화곡로 190, 박상춘안과의원 1층 (화곡동)",폐업,03,54,03,26049912,186015.785649741    ,448933.998692314    ,서울특별시 강서구 화곡동 109번지 58호 박상춘안과의원,2019-06-18,2023-06-22 13:07:44
3150000,PHMD120193150037084000035,2019-10-01,,폐업,2021-06-16,,,,07698,선약국,I,2026-05-10 22:01:32,"서울특별시 강서구 강서로 194-9, 1층 (화곡동)",폐업,03,77,03,26050556,185691.950259663    ,449101.694212063    ,서울특별시 강서구 화곡동 1031번지 8호,2019-10-01,2021-06-16 14:33:05
3150000,PHMD120193150037084000039,2019-11-06,,폐업,2020-05-30,,,,07646,우장산이화약국,I,2026-05-10 22:01:32,"서울특별시 강서구 공항대로 308-7, 101호 (내발산동)",폐업,03,18,03,63462111,185984.92           ,450615.99           ,서울특별시 강서구 내발산동 648번지 1호,2019-11-06,2020-06-02 18:03:41
3150000,PHMD120193150037084000041,2019-11-18,,폐업,2021-03-07,,,,07550,싱싱약국,I,2026-05-10 22:01:32,"서울특별시 강서구 양천로 556, 강서메디칼센터 103호 (등촌동)",폐업,03,45,03,0236643215,187622.448701892    ,450621.120623654    ,서울특별시 강서구 등촌동 630번지 12호 강서메디칼센터,2019-11-18,2021-03-08 15:14:20
3150000,PHMD120193150037084000043,2019-12-16,,폐업,2020-06-22,,,,07532,가양온누리약국,I,2026-05-10 22:01:32,"서울특별시 강서구 허준로 198, 가양프라자 1층 (가양동)",폐업,03,69,03,0236638013,187582.851731743    ,451006.669081811    ,서울특별시 강서구 가양동 1488번지 가양프라자,2019-12-16,2020-06-22 15:41:25
3150000,PHMD120203150037084000011,2020-04-13,,폐업,2022-06-23,,,,07532,2층즐거운약국,I,2026-05-10 22:01:32,"서울특별시 강서구 양천로 559, 가양이마트 2층 (가양동)",폐업,03,28,03,36640420,187761.194273879    ,450640.214509068    ,서울특별시 강서구 가양동 449번지 19호 가양이마트,2020-04-13,2022-06-23 15:51:53
3150000,PHMD120203150037084000012,2020-04-17,,폐업,2024-05-07,,,,07807,이수연약국,I,2026-05-10 22:01:32,"서울특별시 강서구 마곡중앙로 59-21, 에이스타워2 1층 120호 (마곡동)",폐업,03,39,03,26610118,184401.194407775    ,450737.230730038    ,서울특별시 강서구 마곡동 798번지 5호 에이스타워2,2020-04-17,2024-05-08 11:10:54
3150000,PHMD120203150037084000013,2020-05-15,,폐업,2020-10-08,,,,07595,마곡나루약국,I,2026-05-10 22:01:32,"서울특별시 강서구 마곡서로 157, 스프링파크타워 2층 208-2호 (마곡동)",폐업,03,41,03,,184434.17283421     ,451781.405152567    ,서울특별시 강서구 마곡동 738번지 3호 스프링파크타워,2020-05-15,2020-10-08 17:08:59
3150000,PHMD120203150037084000017,2020-07-29,,폐업,2021-03-17,,,,07803,지하철정문약국,I,2026-05-10 22:01:32,"서울특별시 강서구 공항대로 지하 267, 발산역(5호선) 지하층 515-106호 (마곡동)",폐업,03,39,03,0226685999,,,서울특별시 강서구 마곡동 727-1496 발산역(5호선),2020-07-29,2021-03-18 09:57:14
3150000,PHMD120203150037084000018,2020-08-26,,폐업,2022-09-28,,,,07803,설약국,I,2026-05-10 22:01:32,"서울특별시 강서구 마곡중앙6로 65, 지투프라자 101호 (마곡동)",폐업,03,29,03,0269538273,185327.013793106    ,450918.42280126     ,서울특별시 강서구 마곡동 796-6 지투프라자,2020-08-26,2022-09-28 09:19:09
3150000,PHMD120203150037084000019,2020-09-01,,폐업,2022-07-20,,,,07738,남부백화점약국,I,2026-05-10 22:01:32,"서울특별시 강서구 등촌로5길 80, 1층 (화곡동)",폐업,03,82,03,0226552032,187464.403178638    ,447877.710664426    ,서울특별시 강서구 화곡동 830-1,2020-09-01,2022-07-20 11:32:49
3150000,PHMD120203150037084000022,2020-09-23,,폐업,2022-09-22,,,,07803,발산역지하철약국,I,2026-05-10 22:01:32,"서울특별시 강서구 공항대로 지하 267, 발산역(5호선) 지하층 515-107호 (마곡동)",폐업,03,27,03,0236623954,,,서울특별시 강서구 마곡동 727-1496 발산역(5호선),2020-09-23,2022-09-22 15:46:10
3150000,PHMD120203150037084000024,2020-10-28,,폐업,2021-01-11,,,,07694,힐스테이트솔약국,I,2026-05-10 22:01:32,"서울특별시 강서구 강서로 242, 1층 151호 (화곡동, 강서힐스테이트)",폐업,03,16,03,0226956121,185509.165465662    ,449450.069694741    ,서울특별시 강서구 화곡동 1165-1 강서힐스테이트,2020-10-28,2021-01-11 13:40:41
3150000,PHMD120203150037084000027,2020-12-22,,폐업,2022-06-10,,,,07562,이지약국,I,2026-05-10 22:01:32,"서울특별시 강서구 공항대로 531, 104호 (염창동, 한울밸리움)",폐업,03,38,03,0236623357,188041.009007078    ,449882.937393009    ,서울특별시 강서구 염창동 274-18 한울밸리움,2020-12-22,2022-06-10 13:50:06
3150000,PHMD120093150037084000005,2009-04-06,,폐업,2009-08-31,,,157-900,,경동약국,I,2026-05-10 22:01:30,,폐업,03,38,03,26522555,187464.403178638    ,447877.710664426    ,서울특별시 강서구 화곡4동 830번지 1호 (주)신라쇼핑센터 1층,2009-04-06,2009-08-31 17:49:09
3150000,PHMD120093150037084000006,2009-04-10,,폐업,2019-01-02,,,157-779,07547,행복한미소약국,I,2026-05-10 22:01:30,"서울특별시 강서구 양천로 583, 118호 (염창동, 우림블루나인비즈니스센터)",폐업,03,41,03,20937900,187952.560027898    ,450562.020225978    ,서울특별시 강서구 염창동 240번지 21호 우림블루나인비즈니스센터 118호,2009-04-10,2019-01-02 14:03:52
3150000,PHMD120093150037084000008,2009-04-24,,폐업,2012-01-30,,,157-033,,서울사랑약국,I,2026-05-10 22:01:30,,폐업,03,43,03,,186344.08323094     ,450874.245213914    ,서울특별시 강서구 등촌3동 699번지 1호 금화빌딩 2층 202호,2009-04-24,2012-01-30 09:55:40
3150000,PHMD120093150037084000009,2009-05-11,,폐업,2011-05-11,,,157-928,,월드팜약국,I,2026-05-10 22:01:30,,폐업,03,80,03,26924047,186752.557398857    ,450044.960003905    ,서울특별시 강서구 화곡6동 1117번지 4호 외1필지 1층,2009-05-11,2011-05-11 13:09:58
3150000,PHMD120093150037084000010,2009-05-21,,폐업,2022-09-02,,,157-882,07764,상록수약국,I,2026-05-10 22:01:30,"서울특별시 강서구 월정로30길 102, 1층 (화곡동)",폐업,03,49,03,023252168,185908.2495142      ,448162.162311855    ,서울특별시 강서구 화곡동 352번지 5호 1층,2009-05-21,2022-09-02 14:56:46
3150000,PHMD120093150037084000012,2009-06-18,,폐업,2010-03-15,,,157-839,,솔약국,I,2026-05-10 22:01:30,,폐업,03,43,03,,187682.690357283    ,450578.892820906    ,서울특별시 강서구 등촌1동 631번지 두산위브센티움 131호,2009-06-18,2010-03-15 13:24:36
3150000,PHMD120093150037084000013,2009-07-14,,폐업,2017-11-08,,,157-874,07727,더블유약국,I,2026-05-10 22:01:30,서울특별시 강서구 화곡로 186 (화곡동),폐업,03,62,03,,185980.84281788     ,448892.642715531    ,서울특별시 강서구 화곡동 114번지 100호,2009-07-14,2017-11-08 17:28:55
3150000,PHMD120093150037084000014,2009-07-20,,폐업,2013-02-22,,,157-015,,우정메디칼약국,I,2026-05-10 22:01:30,,폐업,03,53,03,,185543.795668878    ,450247.110306084    ,서울특별시 강서구 우장산동 669번지 2호,2009-07-20,2013-02-25 10:11:18
3150000,PHMD120093150037084000015,2009-07-29,,폐업,2023-02-01,,,157-879,07756,편안한약국,I,2026-05-10 22:01:30,"서울특별시 강서구 강서로18길 14, 1층 (화곡동)",폐업,03,44,03,0226939105,186368.647739718    ,447945.74967997     ,서울특별시 강서구 화곡동 340번지 2호 외2필지 1층,2009-07-29,2023-02-01 15:05:52
3150000,PHMD120093150037084000017,2009-08-10,,폐업,2021-08-17,,,,07680,우리팜약국,I,2026-05-10 22:01:30,서울특별시 강서구 강서로 318 (내발산동),폐업,03,47,03,26621278,185540.005974521    ,450208.308005531    ,,2009-08-10,2021-08-17 17:47:37
3150000,PHMD120073150037084000001,2007-01-02,,폐업,2013-11-01,,,157-033,,화창한약국,I,2026-05-10 22:01:29,,폐업,03,31,03,0236611076,,,서울특별시 강서구 등촌3동 697번지 1호,2007-01-02,2013-11-01 14:51:34
3150000,PHMD120073150037084000002,2007-01-15,,폐업,2010-05-03,,,157-846,,아이팜약국,I,2026-05-10 22:01:29,,폐업,03,67,03,0226660958,,,서울특별시 강서구 방화1동 180번지 14호,2007-01-15,2010-05-03 10:31:43
3150000,PHMD120073150037084000005,2007-03-28,,폐업,2017-01-24,,,157-886,07752,훼미리건강약국,I,2026-05-10 22:01:30,서울특별시 강서구 강서로18다길 10 (화곡동),폐업,03,22,03,0226058580,186466.932593422    ,448066.102090744    ,서울특별시 강서구 화곡동 398번지 17호,2007-03-28,2017-01-24 17:05:02
3150000,PHMD120073150037084000007,2007-04-05,,폐업,2011-03-07,,,157-806,,기분조은약국,I,2026-05-10 22:01:30,,폐업,03,24,03,0226597489,,,서울특별시 강서구 가양1동 1460번지,2007-04-05,2011-03-07 15:43:35
3150000,PHMD120073150037084000009,2007-04-23,,폐업,2021-03-31,,,157-895,07677,참사랑약국,I,2026-05-10 22:01:30,서울특별시 강서구 초록마을로 37 (화곡동),폐업,03,30,03,0226964111,186404.610407685    ,448960.358652394    ,화곡동 53번지 10호,2007-04-23,2021-04-01 17:34:20
3150000,PHMD120073150037084000010,2007-04-23,,폐업,2009-04-24,,,157-033,,서울사랑온누리약국,I,2026-05-10 22:01:30,,폐업,03,39,03,0226587825,,,서울특별시 강서구 등촌3동 699번지 1호,2007-04-23,2009-04-24 13:24:04
3150000,PHMD120073150037084000012,2007-06-01,,폐업,2015-09-14,,,157-837,07671,유진온누리약국,I,2026-05-10 22:01:30,"서울특별시 강서구 등촌로 147, 1층 (등촌동, 유석빌딩)",폐업,03,100,03,0220622664,187772.136255192    ,448961.976694505    ,서울특별시 강서구 등촌동 560번지 11호,2007-06-01,2015-09-14 15:10:07
3150000,PHMD120073150037084000013,2007-06-01,,폐업,2011-05-02,,,157-921,,신명약국,I,2026-05-10 22:01:30,,폐업,03,61,03,0226995280,185636.411187179    ,449119.482569096    ,서울특별시 강서구 우장산동 1031번지,2007-06-01,2011-05-02 09:58:32
3150000,PHMD120073150037084000016,2007-07-10,,폐업,2010-03-22,,,157-897,,예원약국,I,2026-05-10 22:01:30,,폐업,03,37,03,0226517078,,,서울특별시 강서구 화곡4동 781번지 1호,2007-07-10,2010-03-22 12:06:41
3150000,PHMD120073150037084000018,2007-08-13,,폐업,2009-01-16,,,157-835,,강서굿모닝약국,I,2026-05-10 22:01:30,,폐업,03,64,03,0226014308,,,서울특별시 강서구 발산1동 723번지 2호,2007-08-13,2009-01-16 15:11:47
3150000,PHMD120073150037084000019,2007-08-21,,폐업,2016-02-01,,,157-800,07527,메디팜참사랑약국,I,2026-05-10 22:01:30,"서울특별시 강서구 양천로 431, 지하1층 (가양동)",폐업,03,35,03,0236637133,186687.131804431    ,451342.773451086    ,서울특별시 강서구 가양동 18번지 24호,2007-08-21,2016-02-01 10:41:55
3150000,PHMD120073150037084000020,2007-08-23,,폐업,2018-07-04,,,157-010,07698,대성약국,I,2026-05-10 22:01:30,서울특별시 강서구 강서로 206 (화곡동),폐업,03,28,03,0226916675,185617.497941805    ,449153.637971735    ,서울특별시 강서구 화곡동 1026번지 12호 1층,2007-08-23,2018-07-04 14:32:11
3150000,PHMD120073150037084000021,2007-08-24,,폐업,2015-05-11,,,157-810,,가양온누리약국,I,2026-05-10 22:01:33,"서울특별시 강서구 허준로 198, 104호 (가양동, 가양프라자)",폐업,03,83,03,0236638013,187582.851731743    ,451006.669081811    ,서울특별시 강서구 가양동 1488번지 가양프라자 104호,2007-08-24,2015-05-11 11:35:01
3150000,PHMD120073150037084000022,2007-08-27,,폐업,2020-10-13,,,157-839,07551,경희자연한약국,I,2026-05-10 22:01:30,"서울특별시 강서구 양천로 564, 225호 (등촌동, 두산위브센티움)",폐업,03,22,03,0236637747,187678.59966016     ,450537.176215599    ,서울특별시 강서구 등촌1동 631번지 1호 등촌위브센티움 225호,2007-08-27,2020-10-16 09:40:59
3150000,PHMD120073150037084000023,2007-08-31,,폐업,2013-04-04,,,157-807,,서연약국,I,2026-05-10 22:01:30,,폐업,03,32,03,0236636596,,,서울특별시 강서구 가양2동 1480번지 5호,2007-08-31,2013-04-04 14:25:28
3150000,PHMD120073150037084000024,2007-09-04,,폐업,2008-12-15,,,157-837,,두리약국,I,2026-05-10 22:01:30,,폐업,03,46,03,0226425226,,,서울특별시 강서구 등촌2동 566번지 34호,2007-09-04,2008-12-22 12:37:38
3150000,PHMD120073150037084000029,2007-11-23,,폐업,2009-12-07,,,157-872,,미소온누리약국,I,2026-05-10 22:01:30,,폐업,03,37,03,0226052210,,,서울특별시 강서구 화곡본동 105번지 72호,2007-11-23,2009-12-07 11:33:15
3150000,PHMD120083150037084000001,2008-01-14,,폐업,2012-08-20,,,157-033,,청호약국,I,2026-05-10 22:01:30,,폐업,03,29,03,0226597779,,,서울특별시 강서구 등촌3동 668번지 9호,2008-01-14,2012-08-20 10:27:57
3150000,PHMD120083150037084000002,2008-01-18,,폐업,2009-11-16,,,157-812,,연합약국,I,2026-05-10 22:01:30,,폐업,03,55,03,0226616297,,,서울특별시 강서구 공항동 45번지 18호,2008-01-18,2009-11-16 17:51:43
3150000,PHMD120083150037084000003,2008-01-23,,폐업,2010-01-04,,,157-015,,화곡서울약국,I,2026-05-10 22:01:30,,폐업,03,80,03,0226923800,,,서울특별시 강서구 화곡5동 1159번지 1호,2008-01-23,2010-01-04 13:17:20
3150000,PHMD120083150037084000004,2008-02-01,,폐업,2018-06-01,,,157-840,07567,강서홈약국,I,2026-05-10 22:01:30,"서울특별시 강서구 화곡로 398, 3층 (등촌동, 홈플러스)",폐업,03,44,03,0226591823,187119.948165892    ,450691.593173724    ,서울특별시 강서구 등촌동 639번지 11호,2008-02-01,2018-06-01 15:38:26
3150000,PHMD120083150037084000006,2008-02-14,,폐업,2009-04-06,,,157-900,,경동약국,I,2026-05-10 22:01:30,,폐업,03,38,03,0226522555,,,서울특별시 강서구 화곡4동 830번지 1호,2008-02-14,2009-04-06 10:35:56
3150000,PHMD120083150037084000008,2008-03-13,,폐업,2009-11-02,,,157-281,,마곡정문약국,I,2026-05-10 22:01:30,,폐업,03,65,03,0226671131,,,서울특별시 강서구 내발산동 발산택지개발지구 상업용지 2번지,2008-03-13,2009-11-02 16:06:53
3150000,PHMD120083150037084000009,2008-03-14,,폐업,2010-03-31,,,157-220,,수림약국,I,2026-05-10 22:01:30,,폐업,03,24,03,0226646643,,,서울특별시 강서구 방화동 890번지 3호,2008-03-14,2010-04-01 10:50:34
3150000,PHMD120083150037084000010,2008-03-20,,폐업,2009-10-01,,,157-015,,튼튼약국,I,2026-05-10 22:01:30,,폐업,03,34,03,0226918390,,,서울특별시 강서구 화곡5동 1159번지 1호,2008-03-20,2009-10-01 13:55:47
3150000,PHMD120083150037084000011,2008-04-01,,폐업,2014-08-31,,,157-834,,혜림약국,I,2026-05-10 22:01:30,,폐업,03,13,03,0220642855,,,서울특별시 강서구 발산1동 644번지 2호,2008-04-01,2014-09-01 11:28:56
3150000,PHMD120083150037084000013,2008-04-10,,폐업,2008-12-22,,,157-015,,평강약국,I,2026-05-10 22:01:30,,폐업,03,36,03,0226012073,,,서울특별시 강서구 화곡5동 1159번지 1호,2008-04-10,2008-12-22 12:10:14
3150000,PHMD120083150037084000014,2008-04-29,,폐업,2009-02-04,,,157-849,,김약국,I,2026-05-10 22:01:30,,폐업,03,48,03,0226646830,,,서울특별시 강서구 방화1동 450번지 15호,2008-04-29,2009-02-04 15:35:30
3150000,PHMD120053150037084000002,2005-01-17,,폐업,2009-09-01,,,157-872,,늘푸른약국,I,2026-05-10 22:01:29,,폐업,03,54,03,0226049912,,,서울특별시 강서구 화곡본동 109번지 58호,2005-01-17,2009-09-01 16:23:33
3150000,PHMD120053150037084000005,2005-02-28,,폐업,2010-12-13,,,157-846,,신방화온누리약국,I,2026-05-10 22:01:29,,폐업,03,36,03,0226662040,,,서울특별시 강서구 방화1동 168번지 38호,2005-02-28,2010-12-13 10:18:03
3150000,PHMD120053150037084000006,2005-03-08,,폐업,2019-12-02,,,157-804,07532,가양마트약국,I,2026-05-10 22:01:29,"서울특별시 강서구 양천로 559, 2층 (가양동, 이마트)",폐업,03,28,03,0226581770,187761.194273879    ,450640.214509068    ,서울특별시 강서구 가양동 449번지 19호 가양이마트 2층,2005-03-08,2019-12-03 17:47:15
3150000,PHMD120053150037084000011,2005-05-24,,폐업,2009-06-01,,,157-857,,하늘약국,I,2026-05-10 22:01:29,,폐업,03,24,03,0226621278,,,서울특별시 강서구 방화3동 830번지 1번지,2005-05-24,2009-06-01 14:57:47
3150000,PHMD120053150037084000018,2005-07-08,,폐업,2017-11-20,,,157-833,07639,미즈약국,I,2026-05-10 22:01:29,서울특별시 강서구 강서로47가길 12 (내발산동),폐업,03,100,03,0226612681,185390.04235723     ,450003.031075459    ,내발산동 700번지 22호,2005-07-08,2017-11-20 11:42:21
3150000,PHMD120053150037084000020,2005-08-09,,폐업,2009-08-24,,,157-849,,미소약국,I,2026-05-10 22:01:29,,폐업,03,72,03,0226642551,,,서울특별시 강서구 방화1동 450번지 15호,2005-08-09,2009-08-24 11:57:21
3150000,PHMD120053150037084000025,2005-09-15,,폐업,2019-09-05,,,157-791,07651,소망팜약국,I,2026-05-10 22:01:29,"서울특별시 강서구 강서로 348, 1동 405호 (내발산동, 우장산현대타운상가)",폐업,03,15,03,0236642960,185813.15048215     ,450434.088151226    ,서울특별시 강서구 내발산동,2005-09-15,2019-09-06 10:34:17
3150000,PHMD120053150037084000027,2005-11-10,,폐업,2010-07-23,,,157-840,,경희한약국,I,2026-05-10 22:01:29,,폐업,03,34,03,0236619435,,,서울특별시 강서구 등촌1동 643번지 19호,2005-11-10,2010-07-23 14:53:05
3150000,PHMD120053150037084000029,2005-12-01,,폐업,2011-10-24,,,157-801,,참한약국,I,2026-05-10 22:01:29,,폐업,03,8,03,0236659837,185907.296115444    ,451924.787294849    ,서울특별시 강서구 가양1동 154번지 26호 201호,2005-12-01,2011-10-25 09:49:20
3150000,PHMD120063150037084000005,2006-02-27,,폐업,2015-08-04,,,157-884,07765,다정약국,I,2026-05-10 22:01:29,"서울특별시 강서구 가로공원로76길 47, 1층 (화곡동)",폐업,03,39,03,0226902025,185604.935037432    ,448095.039161534    ,서울특별시 강서구 화곡동 370번지 55호,2006-02-27,2015-08-04 10:12:16
3150000,PHMD120063150037084000007,2006-03-13,,폐업,2025-06-10,,,157-852,07616,해맑은약국,I,2026-05-10 22:01:29,"서울특별시 강서구 방화동로 66, 1층 (방화동)",폐업,03,49,03,0226611837,183379.802018114    ,451564.452687059    ,방화동 607번지 197호,2006-03-13,2025-06-11 13:06:52
3150000,PHMD120063150037084000008,2006-03-27,,폐업,2010-11-01,,,157-866,,열린솔약국,I,2026-05-10 22:01:29,,폐업,03,75,03,0226031551,,,서울특별시 강서구 화곡본동 24번지 146호,2006-03-27,2010-11-01 13:16:38
3150000,PHMD120063150037084000011,2006-04-05,,폐업,2009-11-30,,,157-909,,나라약국,I,2026-05-10 22:01:29,,폐업,03,48,03,0226949228,,,서울특별시 강서구 화곡1동 898번지 1호,2006-04-05,2009-12-01 10:09:03
3150000,PHMD120063150037084000016,2006-05-08,,폐업,2018-08-06,,,157-847,07517,방화메디칼약국,I,2026-05-10 22:01:29,"서울특별시 강서구 양천로 87, 1층 (방화동)",폐업,03,74,03,0226644740,183469.493886612    ,452387.315435644    ,서울특별시 강서구 방화동 571번지 1호,2006-05-08,2018-08-06 18:01:36
3150000,PHMD120063150037084000020,2006-06-01,,폐업,2020-03-26,,,157-900,07738,순풍온누리약국,I,2026-05-10 22:01:29,서울특별시 강서구 등촌로13다길 60 (화곡동),폐업,03,50,03,0226488058,187389.977933104    ,448003.268197351    ,화곡동 823번지 7호,2006-06-01,2020-03-26 10:29:13
3150000,PHMD120063150037084000021,2006-06-09,,폐업,2013-06-17,,,157-824,,발산온누리약국,I,2026-05-10 22:01:29,,폐업,03,32,03,0236648452,,,서울특별시 강서구 발산2동 653번지,2006-06-09,2013-06-17 13:35:33
3150000,PHMD120063150037084000026,2006-08-01,,폐업,2018-12-24,,,157-863,07560,가람온누리약국,I,2026-05-10 22:01:29,"서울특별시 강서구 공항대로67길 29-26, 1층 (염창동)",폐업,03,18,03,0226583518,188344.969838724    ,449730.34827794     ,서울특별시 강서구 염창동 276번지 13호,2006-08-01,2018-12-24 11:09:41
3150000,PHMD120063150037084000028,2006-09-12,,폐업,2013-10-04,,,157-928,,온누리명약국,I,2026-05-10 22:01:29,,폐업,03,54,03,0226052941,,,서울특별시 강서구 화곡6동 1117번지 14호,2006-09-12,2013-10-07 13:11:33
3150000,PHMD120063150037084000030,2006-10-31,,폐업,2013-07-01,,,157-900,,화곡굿모닝한약국,I,2026-05-10 22:01:29,,폐업,03,64,03,0226462228,,,서울특별시 강서구 화곡4동 830번지 1호,2006-10-31,2013-07-02 11:35:51
3150000,PHMD120063150037084000032,2006-12-01,,폐업,2016-10-31,,,157-897,07741,태평양약국,I,2026-05-10 22:01:29,서울특별시 강서구 등촌로 41 (화곡동),폐업,03,67,03,0226527214,187853.869143277    ,447947.973845281    ,서울특별시 강서구 화곡동 775번지 7호,2006-12-01,2016-10-31 10:39:43
3150000,PHMD120063150037084000033,2006-12-01,,폐업,2014-05-01,,,157-222,,한가족약국,I,2026-05-10 22:01:29,"서울특별시 강서구 금낭화로 9, 101호 (방화동)",폐업,03,50,03,0226635909,183284.388090473    ,451554.110365625    ,서울특별시 강서구 방화동 606번지 36호 101호,2006-12-01,2014-05-02 10:21:10
3150000,PHMD120033150037084000007,2003-02-14,,폐업,2011-06-29,,,157-866,,기쁨약국,I,2026-05-10 22:01:29,,폐업,03,60,03,0226060902,,,서울특별시 강서구 화곡본동 24번지 92호,2003-02-14,2011-06-29 16:42:07
3150000,PHMD120033150037084000008,2003-02-25,,폐업,2010-02-23,,,157-835,,세란약국,I,2026-05-10 22:01:29,,폐업,03,55,03,0226020578,,,서울특별시 강서구 발산1동 723번지 9호,2003-02-25,2010-02-23 18:02:13
3150000,PHMD120033150037084000023,2003-06-30,,폐업,2010-09-09,,,157-807,,대왕약국,I,2026-05-10 22:01:29,,폐업,03,21,03,0226686844,,,서울특별시 강서구 가양2동 1475번지,2003-06-30,2010-09-09 17:21:59
3150000,PHMD120033150037084000031,2003-09-08,,폐업,2020-07-01,,,157-806,07529,벼리약국,I,2026-05-10 22:01:29,서울특별시 강서구 허준로 12 (가양동),폐업,03,30,03,0236620072,186068.295788582    ,452026.079084842    ,가양동 1458번지 5호,2003-09-08,2020-07-01 15:07:26
3150000,PHMD120033150037084000034,2003-10-15,,폐업,2010-11-25,,,157-033,,강서제일약국,I,2026-05-10 22:01:29,,폐업,03,94,03,0236622417,,,서울특별시 강서구 등촌3동 663번지,2003-10-15,2010-11-25 21:09:54
3150000,PHMD120123150037084000023,2012-10-23,,폐업,2014-05-01,,,157-015,,풀잎약국,I,2026-05-10 22:01:31,서울특별시 강서구 강서로 254 (화곡동),폐업,03,36,03,,185509.755178223    ,449581.928502772    ,서울특별시 강서구 우장산동 1159번지 1호,2012-10-23,2014-05-01 11:22:11
3150000,PHMD120123150037084000024,2012-11-30,,폐업,2014-07-14,,,,,나라약국,I,2026-05-10 22:01:31,"서울특별시 강서구 강서로 27, 103호 (화곡동)",폐업,03,48,03,,186424.391650186    ,447580.544751681    ,,2012-11-30,2014-07-14 10:31:59
3150000,PHMD120133150037084000001,2013-01-02,,폐업,2016-06-16,,,157-925,07715,강서사랑약국,I,2026-05-10 22:01:31,"서울특별시 강서구 화곡로 138, 1층 (화곡동)",폐업,03,33,03,,185533.909432674    ,448702.525397054    ,서울특별시 강서구 화곡동 1073번지 8호,2013-01-02,2016-06-16 09:38:18
3150000,PHMD120133150037084000003,2013-02-01,,폐업,2017-03-31,,,157-916,07649,유약국,I,2026-05-10 22:01:31,서울특별시 강서구 화곡로 331 (화곡동),폐업,03,28,03,,186736.412493962    ,450147.737608238    ,서울특별시 강서구 화곡동 1097번지 2호,2013-02-01,2017-03-31 10:02:14
3150000,PHMD120133150037084000004,2013-02-18,,폐업,2015-03-30,,,157-866,,신세계약국,I,2026-05-10 22:01:31,서울특별시 강서구 까치산로 73 (화곡동),폐업,03,75,03,,186405.767343835    ,449231.196417756    ,서울특별시 강서구 화곡동 24번지 146호,2013-02-18,2015-03-30 11:11:54
3150000,PHMD120133150037084000005,2013-02-28,,폐업,2016-11-28,,,,07639,일신약국,I,2026-05-10 22:01:31,서울특별시 강서구 강서로 259 (내발산동),폐업,03,64,03,,185438.777192645    ,449637.299373246    ,,2013-02-28,2016-11-28 10:06:33
3150000,PHMD120133150037084000006,2013-03-06,,폐업,2018-01-23,,,157-918,07705,화곡신세기약국,I,2026-05-10 22:01:31,서울특별시 강서구 강서로45길 13 (화곡동),폐업,03,60,03,,185383.177495126    ,449518.677715503    ,서울특별시 강서구 화곡동 1007번지 2호,2013-03-06,2018-01-23 11:14:30
3150000,PHMD120133150037084000008,2013-04-01,,폐업,2018-07-09,,,157-853,07620,공항시장샘약국,I,2026-05-10 22:01:31,"서울특별시 강서구 방화동로 37, 1층 (방화동, 메디스타워)",폐업,03,96,03,,183215.243871182    ,451340.642780547    ,서울특별시 강서구 방화동 614번지 34호 메디스타워 1층,2013-04-01,2018-07-09 16:22:20
3150000,PHMD120133150037084000010,2013-04-05,,폐업,2014-06-02,,,157-880,,이수약국,I,2026-05-10 22:01:31,서울특별시 강서구 강서로16길 32 (화곡동),폐업,03,33,03,,186507.559472733    ,447879.386037638    ,서울특별시 강서구 화곡동 341번지 16호,2013-04-05,2014-06-02 10:25:20
