시도명,시군구명,도로명,지정사유,지정연도,도로폭,도로연장,도로차로수,보차분리여부,시작점위도,시작점경도,종료점위도,종료점경도,도로안내표지일련번호,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
서울특별시,강서구,등촌로51가길,,,5.5,230,1,Y,37.54682400,126.86205400,37.54885400,126.86269800,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,등촌로51마길,,,5.5,320,1,N,37.54909600,126.85899800,37.54838500,126.86248700,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,등촌로39가길,,,5.5,140,1,N,37.54591700,126.86052900,37.54527400,126.85911100,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,양천로,,,5.5,115,1,Y,37.55803600,126.86064100,37.55709100,126.85983300,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,화곡로66길,,,10,1730,1,Y,37.55647000,126.85808000,37.54826300,126.87476700,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,송정로1길,,,5.5,200,1,N,37.55586400,126.81202900,37.55705100,126.81045400,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,방화대로7가길,,,5.5,219,1,N,37.55810400,126.81575600,37.55899600,126.81344900,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,공항대로3길,,,5.5,213,1,Y,37.56157900,126.80994800,37.56363200,126.81065100,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,방화대로7길,,,5.5,155,1,N,37.55591300,126.81277300,37.55490500,126.81359600,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,방화대로5다길,,,5.5,195,1,N,37.55491100,126.81368100,37.55514900,126.81586100,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,방화대로5라길,,,5.5,195,1,N,37.55599800,126.81569300,37.55576100,126.81352900,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,양천로57길,,,7.5,150,1,Y,37.56328200,126.85219400,37.56268600,126.85328900,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,양천로,,,6,60,1,Y,37.57010600,126.83960500,37.56989300,126.84067800,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
충청북도,증평군,송산로1길,교통흐름을 원활히 하기 위함,2013,6,300,1,Y,36.789555,127.576923,36.788578,127.577633,중로 3-24,충청북도 증평군청,043-835-3943,2025-06-18,5570000,충청북도 증평군
충청북도,증평군,중앙로,교통흐름을 원활히 하기 위함,2016,6,60,1,Y,36.787194,127.585114,36.787021,127.584911,소로 3-78,충청북도 증평군청,043-835-3943,2025-06-18,5570000,충청북도 증평군
충청북도,증평군,중앙로10길,교통흐름을 원활히 하기 위함,2016,6,60,1,N,36.785795,127.583471,36.785795,127.583471,소로 2-16,충청북도 증평군청,043-835-3943,2025-06-18,5570000,충청북도 증평군
경상북도,김천시,직지로,,,6,1850,2,Y,36.130213,128.025774,36.116688,128.018343,,경상북도 김천시청,054-420-6258,2025-05-07,5060000,경상북도 김천시
경상북도,김천시,남산공원길,,,5,50,1,N,36.117944,128.123705,36.119292,128.121716,,경상북도 김천시청,054-420-6258,2025-05-07,5060000,경상북도 김천시
경상북도,김천시,중앙시장길,,,9,160,2,Y,36.117847,128.124221,36.119273,128.124745,,경상북도 김천시청,054-420-6258,2025-05-07,5060000,경상북도 김천시
경상북도,김천시,김천로,,,12,265,2,Y,36.119292,128.121716,36.117861,128.124243,,경상북도 김천시청,054-420-6258,2025-05-07,5060000,경상북도 김천시
경상북도,김천시,자산로,,,8,70,2,Y,36.119883,128.122122,36.119292,128.121716,,경상북도 김천시청,054-420-6258,2025-05-07,5060000,경상북도 김천시
경기도,오산시,원동로37번길,,,8,213,1,Y,37.146393,127.070096,37.140013,127.071527,,경기도 오산시,031-8036-6799,2025-05-23,4000000,경기도 오산시
경기도,오산시,양산로,,,4,173,1,N,37.1972556,127.0235553,37.1970892,127.0239161,,경기도 오산시,031-8036-6799,2025-05-23,4000000,경기도 오산시
경기도,오산시,수목원로468번길,,,6,234,1,Y,37.17476568,127.0508627,37.17476568,127.0509627,,경기도 오산시,031-8036-6799,2025-05-23,4000000,경기도 오산시
경기도,오산시,오산로272번길,,,4,202,1,N,37.15109625,127.0685541,37.15110214,127.0709372,,경기도 오산시,031-8036-6799,2025-05-23,4000000,경기도 오산시
경기도,오산시,내삼미로79번길,,,8,362,1,Y,37.16939077,127.0657666,37.16925856,127.0647375,,경기도 오산시,031-8036-6799,2025-05-23,4000000,경기도 오산시
경기도,오산시,세마역로41번길,,,15,325,2,Y,37.187773,127.042121,37.185607,127.042871,,경기도 오산시,031-8036-6799,2025-05-23,4000000,경기도 오산시
경기도,오산시,오산대역로132번길,,,10,132,1,Y,37.169414,127.059939,37.169764,127.059805,,경기도 오산시,031-8036-6799,2025-05-23,4000000,경기도 오산시
경기도,오산시,오산로,,,6,215,1,Y,37.132595,127.069077,37.131615,127.067811,,경기도 오산시,031-8036-6799,2025-05-23,4000000,경기도 오산시
경기도,오산시,오산로62번길,,,10,70,2,Y,37.132045,127.069674,37.132386,127.069061,,경기도 오산시,031-8036-6799,2025-05-23,4000000,경기도 오산시
경기도,오산시,오산로62번길,,,10,135,1,Y,37.131019,127.068879,37.132045,127.069674,,경기도 오산시,031-8036-6799,2025-05-23,4000000,경기도 오산시
경기도,오산시,운천로,,,12,223,1,Y,37.149882,127.074979,37.149861,127.075836,,경기도 오산시,031-8036-6799,2025-05-23,4000000,경기도 오산시
경기도,오산시,운암로,,,12,245,1,Y,37.147554,127.074909,37.147489,127.075747,,경기도 오산시,031-8036-6799,2025-05-23,4000000,경기도 오산시
경기도,오산시,운천로,,,12,240,1,Y,37.147501,127.075755,37.147568,127.074911,,경기도 오산시,031-8036-6799,2025-05-23,4000000,경기도 오산시
경기도,오산시,오산로 160번길,,,6,155,1,Y,37.141264,127.072768,37.141983,127.071905,,경기도 오산시,031-8036-6799,2025-05-23,4000000,경기도 오산시
경기도,오산시,오산로 160번길,,,3,190,1,Y,37.141206,127.070101,37.141188,127.069445,,경기도 오산시,031-8036-6799,2025-05-23,4000000,경기도 오산시
경기도,오산시,역광장로83번길,,,4,692,1,Y,37.147924,127.067422,37.154014,127.067458,,경기도 오산시,031-8036-6799,2025-05-23,4000000,경기도 오산시
경기도,오산시,경기대로281,,,6,75,1,Y,37.149914,127.073669,37.149923,127.072845,,경기도 오산시,031-8036-6799,2025-05-23,4000000,경기도 오산시
경기도,오산시,경기대로281,,,6,500,1,N,37.149928,127.072845,37.154451,127.072957,,경기도 오산시,031-8036-6799,2025-05-23,4000000,경기도 오산시
경기도,오산시,성호대로,,,6,125,1,Y,37.148807,127.072491,37.149934,127.072481,,경기도 오산시,031-8036-6799,2025-05-23,4000000,경기도 오산시
경기도,오산시,성호대로93번길,,,6,31,1,Y,37.149926,127.072485,37.149924,127.072851,,경기도 오산시,031-8036-6799,2025-05-23,4000000,경기도 오산시
경기도,오산시,성호대로93번길,,,8,754,1,Y,37.155588,127.071678,37.148832,127.071685,,경기도 오산시,031-8036-6799,2025-05-23,4000000,경기도 오산시
경기도,오산시,성호새싹길,,,8,722,1,Y,37.148882,127.070172,37.151096,127.070236,,경기도 오산시,031-8036-6799,2025-05-23,4000000,경기도 오산시
경기도,오산시,대원로 39번길,,,6,273,1,N,37.146345,127.072722,37.148801,127.072791,,경기도 오산시,031-8036-6799,2025-05-23,4000000,경기도 오산시
경기도,오산시,대원로 29번길,,,8,272,1,N,37.148829,127.071684,37.146364,127.071604,,경기도 오산시,031-8036-6799,2025-05-23,4000000,경기도 오산시
경기도,오산시,대원로15번길,,,8,276,1,N,37.146402,127.070103,37.148872,127.070173,,경기도 오산시,031-8036-6799,2025-05-23,4000000,경기도 오산시
서울특별시,강서구,곰달래로35길,,,3.5,40,1,N,37.53603000,126.85357200,37.53599400,126.85409300,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,강서로,,,3.5,50,1,N,37.53891700,126.84301000,37.53890800,126.84258000,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,등촌로47길,,,5.5,20,1,N,37.54685200,126.86174400,37.54678900,126.86182300,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,강서로45길,,,5.5,165,1,N,37.54924000,126.83404000,37.54937000,126.83219000,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,양천로,,,4,60,1,N,37.55239100,126.87019500,37.55223300,126.86966700,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,초원로2길,,,5.5,90,1,N,37.56770300,126.80654600,37.56686400,126.80657700,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,개화동로23길,,,7.5,160,1,N,37.56663100,126.80747100,37.56693500,126.80567400,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,초원로,,,5.5,110,1,N,37.56771700,126.80733100,37.56669800,126.80735700,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,개화동로25길,,,5.5,110,1,N,37.56601300,126.80597900,37.56598700,126.80715100,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,양천로6길,,,5.5,160,1,Y,37.56929900,126.80756100,37.56782600,126.80759200,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,양천로1길,,,5.5,280,1,Y,37.57261100,126.80509200,37.57420500,126.80695300,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,양천로24가길,,,5.5,115,1,N,37.56990600,126.81298700,37.57082300,126.81337800,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,금낭화로,,,10,95,1,Y,37.57351400,126.81137100,37.57327600,126.81032500,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,강서로,,,5.5,150,1,N,37.54936600,126.83504200,37.55074400,126.83502100,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,공항대로36가길,,,5.5,105,1,N,37.55307500,126.83564100,37.55318300,126.83442700,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,강서로,,,4,50,1,Y,37.55538900,126.83649700,37.55530600,126.83715200,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,강서로47마길,,,5.5,430,1,N,37.54938100,126.83271700,37.55306800,126.83088800,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,강서로47마길,,,5.5,280,1,N,37.55149600,126.83171400,37.55176400,126.83487500,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
충청남도,서산시,번화2로,,,6,540,1,N,36.780184,126.449117,36.781511,126.454606,,충청남도 서산시청,041-660-3173,2025-04-28,4530000,충청남도 서산시
경기도,동두천시,지행로108번길,원활한 교통흐름 및 보행 안전,2024,3.5,70,1,N,37.8899712,127.0600935,37.8899712,127.0600935,,경기도 동두천시청 교통행정과,031-860-2445,2025-05-01,3920000,경기도 동두천시
경기도,동두천시,지행로,원활한 교통흐름 및 보행 안전,2023,5,120,1,N,37.891285,127.062201,37.891112,127.060798,,경기도 동두천시청 교통행정과,031-860-2444,2025-05-01,3920000,경기도 동두천시
경기도,동두천시,평화로,원활한 교통흐름 및 보행 안전,2023,5,30,1,N,37.932372,127.056596,37.932135,127.056528,,경기도 동두천시청 교통행정과,031-860-2444,2025-05-01,3920000,경기도 동두천시
경기도,동두천시,상패로189번길,원활한 교통흐름 및 보행 안전,2000,5,200,1,N,37.918321,127.052381,37.916878,127.053731,,경기도 동두천시청 교통행정과,031-860-2444,2025-05-01,3920000,경기도 동두천시
경기도,동두천시,신천로,원활한 교통흐름 및 보행 안전,2000,6,240,1,N,37.916387,127.053182,37.918321,127.052381,,경기도 동두천시청 교통행정과,031-860-2444,2025-05-01,3920000,경기도 동두천시
경기도,동두천시,강변로368번길,원활한 교통흐름 및 보행 안전,2013,3.5,135,1,N,37.902217,127.049193,37.9015893,127.050431,,경기도 동두천시청 교통행정과,031-860-2444,2025-05-01,3920000,경기도 동두천시
경기도,동두천시,어수로,원활한 교통흐름 및 보행 안전,2015,5,66,1,N,37.903676,127.055335,37.903064,127.055179,,경기도 동두천시청 교통행정과,031-860-2444,2025-05-01,3920000,경기도 동두천시
경기도,동두천시,어수로,원활한 교통흐름 및 보행 안전,2010,5,100,1,N,37.903003,127.055169,37.902043,127.054911,,경기도 동두천시청 교통행정과,031-860-2444,2025-05-01,3920000,경기도 동두천시
경기도,동두천시,평화로2397번길,원활한 교통흐름 및 보행 안전,2015,3.5,70,1,N,37.903492,127.057461,37.902868,127.057455,,경기도 동두천시청 교통행정과,031-860-2444,2025-05-01,3920000,경기도 동두천시
경기도,동두천시,평화로2397번길,원활한 교통흐름 및 보행 안전,2015,3.5,250,1,N,37.900569,127.057328,37.902782,127.057478,,경기도 동두천시청 교통행정과,031-860-2444,2025-05-01,3920000,경기도 동두천시
경기도,동두천시,평화로2397번길,원활한 교통흐름 및 보행 안전,2013,3.5,130,1,Y,37.901689,127.056728,37.900549,127.056615,,경기도 동두천시청 교통행정과,031-860-2444,2025-05-01,3920000,경기도 동두천시
경기도,동두천시,중앙로274번길,원활한 교통흐름 및 보행 안전,2000,5,150,1,Y,37.905837,127.054974,37.905881,127.054155,,경기도 동두천시청 교통행정과,031-860-2444,2025-05-01,3920000,경기도 동두천시
경기도,동두천시,동광로80번길,원활한 교통흐름 및 보행 안전,2010,5,1000,1,Y,37.912962,127.057384,37.904118,127.056792,,경기도 동두천시청 교통행정과,031-860-2444,2025-05-01,3920000,경기도 동두천시
경기도,동두천시,동광로78번길,원활한 교통흐름 및 보행 안전,2010,5,1000,1,Y,37.904124,127.056523,37.912937,127.057088,,경기도 동두천시청 교통행정과,031-860-2444,2025-05-01,3920000,경기도 동두천시
경기도,동두천시,원터강변로41번길,원활한 교통흐름 및 보행 안전,2017,5,190,1,Y,37.926258,127.054488,37.924582,127.055078,,경기도 동두천시청 교통행정과,031-860-2444,2025-05-01,3920000,경기도 동두천시
경기도,동두천시,삼육사로,원활한 교통흐름 및 보행 안전,2017,5,100,1,Y,37.899271,127.061981,37.900264,127.061751,,경기도 동두천시청 교통행정과,031-860-2444,2025-05-01,3920000,경기도 동두천시
경기도,동두천시,정장로,원활한 교통흐름 및 보행 안전,2017,5,140,1,Y,37.902877,127.056872,37.904028,127.056749,,경기도 동두천시청 교통행정과,031-860-2444,2025-05-01,3920000,경기도 동두천시
서울특별시,강서구,초원로,,,5.5,80,1,N,37.56693700,126.80616900,37.56770100,126.80616100,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
전라남도,여수시,여서2로,보행안전,2011,6,150,1,N,34.772001,127.642001,34.747001,127.705001,NR-6-여문2로-하-183,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,대통1길,보행안전,2011,9,160,1,N,34.773001,127.643001,34.772001,127.642001,NR-6-대통1길-하-16,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,문수로,보행안전,2011,6,335,1,N,34.753001,127.711001,34.753001,127.713001,NR-6-문수로-하-142,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,무선2길,교통안전,2011,9,120,1,N,34.769001,127.653001,34.769001,127.652001,NR-6-무선2길-하-28,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,여객선터미널길,교통안전,2010,8,80,1,N,34.733001,127.734001,34.733001,127.734001,NR-6-여객선터미널길-하-42,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,봉강1길,보행안전,2010,6,120,1,N,34.736001,127.726001,34.735001,127.726001,NR-6-봉강1길-하-16,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,봉강로,교통안전,2010,4,120,1,N,34.737001,127.725001,34.738001,127.724001,NR-6-봉강5길-하-11,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,충무5길,보행안전,2010,8,220,1,N,34.739001,127.732001,34.738001,127.731001,NR-6-충무5길-하-2,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,선소로,보행안전,2010,12,630,1,Y,34.755001,127.670001,34.753001,127.671001,NR-6-망마로-하-58,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,여서1로,보행안전,2010,9,146,1,N,34.737001,127.732001,34.752001,127.709001,NR-6-여서1로-하-95,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,교동시장3길,보행안전,2010,9,130,1,N,34.736001,127.733001,34.737001,127.732001,NR-6-충무로-하-39,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,교동시장2길,보행안전,2010,6,75,1,N,34.735001,127.733001,34.736001,127.732001,NR-6-충무로-하-27,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,충무오거리길,보행안전,2010,9,194,1,N,34.739001,127.733001,34.738001,127.735001,NR-6-충무로-하-64,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,오림1길,교통소통,2010,9,200,2,Y,34.755001,127.718001,34.755001,127.719001,NR-6-오림1길-하-1,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,동헌길,보행안전,2010,6,90,1,N,34.738001,127.739001,34.738001,127.739001,NR-6-진남로-하-88,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,충무5길,교통소통,2010,9,100,1,N,34.737001,127.733001,34.737001,127.732001,NR-6-충무로-하-51,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,통제영2길,보행안전,2009,9,300,1,N,34.738001,127.734001,34.737001,127.737001,NR-6-진남상가길-하-37,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,서교3길,보행안전,2009,6,210,1,N,34.738001,127.728001,34.739001,127.729001,NR-6-서교3길-하-20,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,진남상가길,보행안전,2009,9,280,1,N,34.797001,126.402001,34.797001,126.402001,NR-6-진남상가길-하-33,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
충청남도,서산시,정주골2길,,2025,3.5,96,1,N,36.771677,126.466111,36.770977,126.466555,,충청남도 서산시청,041-660-3173,2025-04-28,4530000,충청남도 서산시
충청남도,서산시,예천1로,,,3.5,150,1,Y,36.768951,126.448992,36.767657,126.448783,,충청남도 서산시청,041-660-3173,2025-04-28,4530000,충청남도 서산시
충청남도,서산시,율지8로,,,5,120,1,N,36.780903,126.460072,36.781901,126.460078,,충청남도 서산시청,041-660-3173,2025-04-28,4530000,충청남도 서산시
충청남도,서산시,대사동4길,,,4.5,210,1,Y,36.783583,126.456472,36.783592,126.456528,,충청남도 서산시청,041-660-3173,2025-04-28,4530000,충청남도 서산시
충청남도,서산시,시장6로,,,4.5,90,1,N,36.781949,126.4579311,36.781456,126.457916,,충청남도 서산시청,041-660-3173,2025-04-28,4530000,충청남도 서산시
충청남도,서산시,시장4길,,,3,130,1,N,36.781343,126.458006,36.780851,126.459263,,충청남도 서산시청,041-660-3173,2025-04-28,4530000,충청남도 서산시
충청남도,서산시,관아문길,,,5,200,1,N,36.782585,126.451449,36.780954,126.452226,,충청남도 서산시청,041-660-3173,2025-04-28,4530000,충청남도 서산시
충청남도,서산시,번화1로,,,5,360,1,N,36.782377,126.453391,36.781044,126.449929,,충청남도 서산시청,041-660-3173,2025-04-28,4530000,충청남도 서산시
충청남도,서산시,시장1로,,,6,200,1,N,36.783391,126.455038,36.781661,126.454861,,충청남도 서산시청,041-660-3173,2025-04-28,4530000,충청남도 서산시
서울특별시,강서구,가로공원로84길,,,7.5,587,1,N,37.53742700,126.84004900,37.53256100,126.84221700,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,가로공원로80길,,,5.5,440,1,N,37.53363100,126.84081800,37.53719500,126.83866100,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,강서로17가길,,,5.5,403,1,N,37.53270500,126.84401800,37.53591900,126.84205900,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,강서로31길,,,5.5,380,1,N,37.53842100,126.83680100,37.54012100,126.84052100,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,화곡로26가길,,,5.5,330,1,N,37.54083300,126.83993600,37.53990100,126.83646500,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
서울특별시,강서구,강서로,,,4,20,1,N,37.53172200,126.84663500,37.53160100,126.84633400,,서울특별시 강서구청,02-2600-4136,2025-05-20,3150000,서울특별시 강서구
전라남도,여수시,통제영5길,교통안전,2022,6,480,1,N,34.740491,127.7362601,34.740241,127.735991,NR-6-통제영5길-하-,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,학동4길,교통안전,2021,4,125,1,N,34.764231,127.6665101,34.763001,127.666311,NR-6-학동4길-하-,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,충무연등천길,교통안전,2021,6,180,1,N,34.741001,127.7290001,34.740001,127.729001,NR-6-충무연등천길-하-,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,학동북2길,교통안전,2021,6,360,1,N,34.767001,127.662001,34.767001,127.658001,NR-6-학동북2길-하-,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,학동북4길,교통안전,2021,6,360,1,N,34.767001,127.658001,34.767001,127.662001,NR-6-학동북4길-하-,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,대치3길,교통안전,2021,5,160,1,N,34.748001,127.700001,34.747001,127.699001,NR-6-대치3길-하-,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,문수3길,교통안전,2020,6,135,1,N,34.754001,127.703001,34.755001,127.704001,NR-6-문수3길-하-,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,문수3길,교통안전,2020,6,135,1,N,34.755001,127.704001,34.754001,127.703001,NR-6-문수3길-하-,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,시청로,교통안전,2019,8,410,1,N,34.768001,127.663001,34.770001,127.663001,NR-6-시청로-하-,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,통제영4길,교통안전,2017,7,125,1,N,34.738001,127.737001,34.738001,127.736001,NR-6-통제영4길-하-11,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,신월로,교통안전,2016,4,235,1,Y,34.745001,127.681001,34.745001,127.680001,NR-6-신월로-하-96,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,예울마루로,교통안전,2016,10,160,1,Y,34.743001,127.673001,34.743001,127.673001,NR-6-예울마루로-하-35,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,예울마루로,교통안전,2016,10,210,1,Y,34.743001,127.673001,34.743001,127.673001,NR-6-예울마루로-하-37,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,예울마루로,교통안전,2016,10,250,1,Y,34.743001,127.673001,34.743001,127.673001,NR-6-예울마루로-하-37,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,좌수영로,교통안전,2016,4,1000,1,N,34.765001,127.699001,34.765001,127.700001,NR-6-좌수영로-하-42,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,여문2로,교통안전,2015,9,200,1,N,34.751001,127.695001,34.751001,127.694001,NR-6-여문2로-하-77,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,중승길,교통안전,2014,5,900,1,N,34.797001,126.402001,34.796001,127.628001,NR-6-중승길-하-43,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,돌산로,교통안전,2011,9,1100,1,N,34.728001,127.739001,34.724001,127.744001,NR-6-진두해안길-하-11,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,문수1길,교통안전,2013,6,120,1,N,34.752001,127.706001,34.751001,127.705001,NR-6-문수1길-하-7,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,여문1로,보행안전,2013,6,120,1,N,34.751001,127.705001,34.752001,127.706001,NR-6-여문1로-하-74,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,문수6길,교통안전,2013,9,250,1,N,34.747001,127.701001,34.749001,127.702001,NR-6-문수6길-하-25,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,여서로,교통안전,2013,12,2000,3,Y,34.745001,127.702001,34.746001,127.702001,NR-6-여서로-하-173,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,학동3길,보행안전,2013,6,50,1,N,34.761001,127.667001,34.760001,127.668001,NR-6-학동3길-하-7,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,도원로,교통안전,2013,8,160,1,N,34.757001,127.662001,34.756001,127.662001,NR-6-도원로-하-260,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,시청서1길,교통안전,2013,8,150,1,N,34.756001,127.663001,34.757001,127.663001,NR-6-시청서1길-하-18,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,허문정1길,보행안전,2012,9,110,1,N,34.746001,127.696001,34.747001,127.696001,NR-6-허문정1길-하-58,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
전라남도,여수시,신기북7길,교통안전,2011,10,380,1,N,34.760001,127.679001,34.758001,127.676001,NR-6-신기북7길-하-41,전라남도 여수시청,061-659-4162,2025-04-10,4810000,전라남도 여수시
서울특별시,서초구,원터길,보행안전,1999,6,140,1,N,37.443986,127.056511,37.443191,127.055852,일방162,서울특별시 서초구청,02-2155-7185,2025-12-08,3210000,서울특별시 서초구
