장소유형코드,대상시설명,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,제한속도,관리기관명,관리기관전화번호,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명
1,수하2리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 서석면 행치령로 773,,37.764333,128.1742499213,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,수하1리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 서석면 행치령로 448-3,,37.746453,128.158641,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,어론2리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 서석면 공작산로 2849,,37.717815,128.144185,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,청량1리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 서석면 청량로 22,,37.687958,128.1907751298,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,상군두리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 서석면 군두리길 200,,37.699472,128.212689,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,생곡2리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 서석면 피리골길 259-4,,37.680322,128.235372,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,생곡1리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 서석면 구룡령로 2971-5,,37.698373,128.229407,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,도관3리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 내촌면 내촌큰골길 59,,37.820518,128.088708,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,도관2리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 내촌면 광석로 109,,37.823584,128.095827,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,자은2리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 두촌면 증골길 79,,37.870623,128.026159,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,천현2리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 두촌면 가리산길 192,,37.848797,128.002353,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,천현1리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 두촌면 경수길 101,,37.863432,128.029952,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,장평2리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 화촌면 구룡령로 1171-5,,37.750241,128.057046,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,장평1리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 화촌면 삼밭골길 7,,37.742946,128.088728,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,군업2리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 화촌면 구룡령로 579-4,,37.753924,128.001216,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,주음치리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 화촌면 주음치로 133,,37.783519,127.987934,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,야시대2리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 화촌면 야시대로 628-11,,37.8181756225,127.963265,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,내삼포리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 화촌면 구룡령로 287-6,,37.7555298708,127.9711601422,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,외삼포1리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 화촌면 삼포4길 3,,37.754902,127.960519,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,굴운리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 화촌면 굴운로 78,,37.736127,127.9479203603,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,송정리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 화촌면 홍천로 1060-4,,37.734357,127.936936,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,삼마치2리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 홍천읍 높은터로 845,,37.606161,127.874375,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,하오안2리(오안) 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 홍천읍 오안로 155,,37.666267,127.839808,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,와동2리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 홍천읍 와동로 218-1,,37.725706,127.944589,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,와동1리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 홍천읍 와동로34번길 10,,37.7175924341,127.926527,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,희망8리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 홍천읍 너브내길 59,,37.688315,127.885808,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,신장대3리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 홍천읍 너브내길 121,,37.6915004667,127.891354,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,진3리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 홍천읍 너브내길 121,,37.6915004667,127.891338,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,광암리 마을회관,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 내촌면 광석로 484,,37.851674,128.102986,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,자운1리 경로당(운두령),강원특별자치도,홍천군,51720,강원특별자치도 홍천군 내면 운두령로 506,,37.718737,128.419497,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,태학리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 홍천읍 홍천로 634,,37.705319,127.906867,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,본궁리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 북방면 팔봉산로 2350,,37.732948,127.805717,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,성동2리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 북방면 생태공원길 2,,37.738433,127.878158,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,대곡1리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 서면 한서로 1780,,37.635146,127.648127,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,굴업리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 서면 한서로 2157,,37.615476,127.673403,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,야시대1리 벌촌경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 화촌면 야시대로 368,,37.799693,127.960787,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,자운2리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 내면 구룡령로 4902,,37.750139,128.372365,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,자운1리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 내면 운두령로 755-1,,37.735419,128.401476,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,동막리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 서면 한서로 323,,37.667497,127.575675,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,속초2리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 동면 공작산로 672,,37.675616,127.954445,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,와야2리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 내촌면 장수원로 866-4,,37.801586,128.130052,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,용촌2리 경로당,충청북도,음성군,43770,충청북도 음성군 맹동면 봉현로31번길 10,충청북도 음성군 맹동면 용촌리 330-7,36.93790472,127.5249713,30,충청북도 음성군청,043-871-3874,음성경찰서,N,0,7,2025-12-26,4470000,충청북도 음성군
1,오류4리 마을회관,충청북도,음성군,43770,,충청북도 음성군 대소면 오류리 30-91,36.97988547,127.4814893,30,충청북도 음성군청,043-871-3874,음성경찰서,N,0,7,2025-12-26,4470000,충청북도 음성군
1,내산1리 경로당,충청북도,음성군,43770,,충청북도 음성군 대소면 내산리 483-1,36.94983885,127.4480321,30,충청북도 음성군청,043-871-3874,음성경찰서,N,0,7,2025-12-26,4470000,충청북도 음성군
1,원당3리 경로당,충청북도,음성군,43770,충청북도 음성군 감곡면 감노로47,,37.07690593,127.6249614,30,충청북도 음성군청,043-871-3874,음성경찰서,N,0,7,2025-12-26,4470000,충청북도 음성군
1,용성3리 경로당,충청북도,음성군,43770,충청북도 음성군 청용로365번길6,,37.016398,127.468909,30,충청북도 음성군청,043-871-3874,음성경찰서,N,0,7,2025-12-26,4470000,충청북도 음성군
1,신양2리 경로당,충청북도,음성군,43770,충청북도 음성군 생극면 음성로 1722,,37.04020264,127.6041403,30,충청북도 음성군청,043-871-3874,음성경찰서,N,0,7,2025-12-26,4470000,충청북도 음성군
1,보룡2리 경로당,충청북도,음성군,43770,충청북도 음성군 원남면 보덕로 78번길 8-3,,36.88590638,127.655925,30,충청북도 음성군청,043-871-3874,음성경찰서,N,0,7,2025-12-26,4470000,충청북도 음성군
1,성산2리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 화촌면 야시대로 127,,37.786547,127.973687,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,갈마곡1리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 홍천읍 큰골길 18,,37.698477,127.895372,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,유치2리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 남면 시동로 1006,,37.586847,127.865343,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,유치1리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 남면 시동안로 372,,37.590421,127.847989,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,북방2리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 북방면 성동로 1007,,37.782253,127.870121,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,성동1리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 북방면 성동로 732,,37.760562,127.882543,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,구만리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 북방면 팔봉산로 1450,,37.720678,127.718582,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,원동1리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 두촌면 원동조교로 75,,37.887645,128.019419,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,율전2리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 내면 살둔길 1,,37.83289962,128.372272,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,화전3리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 남면 한서로 3024-1,,37.598776,127.738621,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,도관1리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 내촌면 아홉사리로 1141-1,,37.815832,128.089243,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,풍천2리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 화촌면 가락재로 409-4,,37.818265,127.898726,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,구성포1리경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 화촌면 가락재로 1587,,37.752309,127.941221,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,광원1리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 내면 구룡령로 6396,,37.828945,128.444892,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,물걸2리 경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 내촌면 장수원로 573,,37.780058,128.129159,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,방내3리경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 내면 방내로 641,,37.785875,128.276707,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
1,어론1리경로당,강원특별자치도,홍천군,51720,강원특별자치도 홍천군 서석면 용두안길 8,,37.724294,128.167796,30,강원특별자치도 홍천군청,033-430-2102,홍천경찰서,N,0,7~11,2024-06-04,4251000,강원특별자치도 홍천군
02,성모복지원,충청남도,아산시,45200,충청남도 아산시 영인면 신정리길 189,충청남도 아산시 영인면 성내리 42-6,36.87499639,127.0097345,30,충청남도 아산시청,041-540-2737,충남아산경찰서,N,0,7,2025-05-12,4520000,충청남도 아산시
1,유계1리 마을회관,충청남도,서산시,44210,충청남도 서산시 음암면 유계1길 103-25,,36.7658572,126.5209857,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
1,삼송2리 경로당,충청남도,서산시,44210,충청남도 서산시 해미면 삼송솔티길 18-4,,36.7422525,126.5578663,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
1,대요1리 마을회관,충청남도,서산시,44210,충청남도 서산시 지곡면 대요한우물길 17,,36.89170192,126.4381231,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
1,장현2리 경로당,충청남도,서산시,44210,충청남도 서산시 지곡면 문현로 606,,36.8569112,126.4078161,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
1,중왕2리 경로당,충청남도,서산시,44210,충청남도 서산시 지곡면 중왕2길 1,,36.87381284,126.3795089,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
1,고색동 경로당,충청남도,서산시,44210,충청남도 서산시 운산면 고풍2길 2,,36.77768708,126.6135276,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
1,고풍 경로당,충청남도,서산시,44210,충청남도 서산시 운산면 고풍1길 6,,36.774853,126.6270962,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
1,호2리 경로당,충청남도,서산시,44210,충청남도 서산시 팔봉면 범머리길 186,,36.84230253,126.3331214,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
1,호3리 경로당,충청남도,서산시,44210,충청남도 서산시 팔봉면 팔봉1로 736-3,,36.82861191,126.328644,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
1,고남2리 여자경로당,충청남도,서산시,44210,충청남도 서산시 성면면 가재미길 122,,36.819245,126.432113,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
1,온석동 충효회관,충청남도,서산시,44210,충청남도 서산시 동문동 서령로 298,,36.803079,126.473985,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
1,샤론노인요양원,충청남도,서산시,44210,충청남도 서산시 고북면 고수관로 596-6,,36.67203849,126.5418114,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
1,산동1리 마을회관,충청남도,서산시,44210,충청남도 서산시 인지면 산저1길 41,,36.72000554,126.4208313,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
1,남정2리 경로당,충청남도,서산시,44210,충청남도 서산시 고북면 고북3로 307,,36.68588321,126.5148853,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
1,강수1리 장천경로당,충청남도,서산시,44210,충청남도 서산시 부석면 강경벌로 377,,36.7445227,126.3761511,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
1,장2통 경로당,충청남도,서산시,44210,충청남도 서산시 석남동 낫머리길 130-6,,36.738229,126.479827,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
1,예천1통 경로당,충청남도,서산시,44210,충청남도 서산시 석남동 여전중앙길 108,,36.762846,126.442535,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
1,석남4통 경로당,충청남도,서산시,44210,충청남도 서산시 석남동 동서1로 152-12,,36.767559,126.4537614,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
1,갈산2리 경로당,충청남도,서산시,44210,충청남도 서산시 운산면 회선동1길 123,,36.80502453,126.5782361,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
1,갈현2리 경로당,충청남도,서산시,44210,충청남도 서산시 성연면 두치로 279-1,,36.824307,126.4808261,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
1,갈현1리 경로당,충청남도,서산시,44210,충청남도 서산시 성연면 두치로 132,,36.8276613,126.4677653,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
1,예덕3리 경로당,충청남도,서산시,44210,충청남도 서산시 성연면 솔예로 353,,36.86519583,126.4994039,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
1,예덕2리 경로당,충청남도,서산시,44210,충청남도 서산시 성연면 솔예로 244,,36.85541624,126.4999299,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
1,예덕1리 경로당,충청남도,서산시,44210,충청남도 서산시 성연면 솔예로 150,,36.847017,126.5001358,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
1,일람 3리 경로당,충청남도,서산시,44210,충청남도 서산시 성연면 사연동로 19,,36.81893481,126.4419727,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
1,흑석1리 경로당,충청남도,서산시,44210,충청남도 서산시 팔봉면 흑석중앙길 7,,36.84573532,126.3764333,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
1,대황1리 경로당,충청남도,서산시,44210,충청남도 서산시 팔봉면 문현로 94,,36.83293553,126.3746615,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
1,덕송2리 경로당,충청남도,서산시,44210,충청남도 서산시 팔봉면 팔봉1로 531,,36.8217501,126.3441064,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
1,금학2리 경로당,충청남도,서산시,44210,충청남도 서산시 팔봉면 한월당로 596,,36.8154286,126.390602,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
1,어송3리 경로당,충청남도,서산시,44210,충청남도 서산시 팔봉면 팔봉1로 180,,36.79651504,126.3600322,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
1,입석2리(장담) 경로당,경상북도,상주시,47250,경상북도 상주시 화북면 문장로 2829,경상북도 상주시 화북면 입석리 89,36.652817,127.878804,30,경상북도 상주시,054-537-7552,상주경찰서,N,,6,2025-12-10,5110000,경상북도 상주시
1,황령2리 경로당,경상북도,상주시,47250,경상북도 상주시 은척면 황령길 56-3,경상북도 상주시 은척면 황령리 784,36.52804934,128.0034521,30,경상북도 상주시,054-537-7552,상주경찰서,N,,6,2025-12-10,5110000,경상북도 상주시
1,화동 이소1리 노인회관,경상북도,상주시,47250,경상북도 상주시 화동면 이소3길 11,경상북도 상주시 화동면 이소리 427-1,36.38796525,127.9500985,30,경상북도 상주시,054-537-7552,상주경찰서,N,,6,2025-12-10,5110000,경상북도 상주시
1,외서 가곡 노인회관,경상북도,상주시,47250,경상북도 상주시 외서면 가곡4길 34,경상북도 상주시 외서면 가곡리 612-7,36.48405084,128.0924587,30,경상북도 상주시,054-537-7552,상주경찰서,N,,8,2025-12-10,5110000,경상북도 상주시
1,낙동 신오 노인회관,경상북도,상주시,47250,경상북도 상주시 낙동면 선상서로 1425,경상북도 상주시 낙동면 신오리 210-3,36.31793201,128.2176152,30,경상북도 상주시,054-537-7552,상주경찰서,N,,7,2025-12-10,5110000,경상북도 상주시
1,인평동 노인회관,경상북도,상주시,47250,경상북도 상주시 선상서로 2669,경상북도 상주시 인평동 160-3,36.394921,128.1722517,30,경상북도 상주시,054-537-7552,상주경찰서,N,,7,2025-12-10,5110000,경상북도 상주시
1,상주시 노인회관,경상북도,상주시,47250,경상북도 상주시 상서문3길 127,경상북도 상주시 남성동 14-5,36.41458714,128.158432,30,경상북도 상주시,054-537-7552,상주경찰서,N,,6,2025-12-10,5110000,경상북도 상주시
1,아천1리 노인회관,경상북도,상주시,47250,경상북도 상주시 이안면 무운로 1035-4,경상북도 상주시 이안면 아천리 255,36.5619523,128.1046935,30,경상북도 상주시,054-537-7552,상주경찰서,N,,8,2025-12-10,5110000,경상북도 상주시
1,우산1리 노인회관,경상북도,상주시,47250,경상북도 상주시 외서면 우산로 996,경상북도 상주시 외서면 우산리 50-6,36.488353,128.0711642,30,경상북도 상주시,054-537-7552,상주경찰서,N,,7,2025-12-10,5110000,경상북도 상주시
1,장암2리 노인회관,경상북도,상주시,47250,경상북도 상주시 화북면 장암늘티1길 2,경상북도 상주시 화북면 장암리 785-1,36.58536716,127.9049437,30,경상북도 상주시,054-537-7552,상주경찰서,N,,8,2025-12-10,5110000,경상북도 상주시
1,득수2리 노인회관,경상북도,상주시,47250,경상북도 상주시 모서면 백화로 802,경상북도 상주시 모서면 득수리 184-3,36.335266,127.9024831,30,경상북도 상주시,054-537-7552,상주경찰서,N,,8,2025-12-10,5110000,경상북도 상주시
1,평지2리 노인회관,경상북도,상주시,47250,경상북도 상주시 내서면 영남제일로 2883-3,경상북도 상주시 내서면 평지리 68,36.39654641,128.0464151,30,경상북도 상주시,054-537-7552,상주경찰서,N,,6,2025-12-10,5110000,경상북도 상주시
1,소은2리 노인회관,경상북도,상주시,47250,경상북도 상주시 외남면 석단로 1193,경상북도 상주시 외남면 소은리 221-2,36.372268,128.1080891,30,경상북도 상주시,054-537-7552,상주경찰서,N,,6,2025-12-10,5110000,경상북도 상주시
1,청하2리 노인회관,경상북도,상주시,47250,경상북도 상주시 청리면 수선로 93,경상북도 상주시 청리면 청하리 560,36.329748,128.1338193,30,경상북도 상주시,054-537-7552,상주경찰서,N,,7,2025-12-10,5110000,경상북도 상주시
1,승곡리 노인회관,경상북도,상주시,47250,경상북도 상주시 낙동면 선상서로 1983,경상북도 상주시 낙동면 승곡리 137-3,36.36116233,128.2266086,30,경상북도 상주시,054-537-7552,상주경찰서,N,,6,2025-12-10,5110000,경상북도 상주시
1,매호2리 노인회관,경상북도,상주시,47250,경상북도 상주시 사벌국면 상풍로 984,경상북도 상주시 사벌국면 매협리 735-1,36.49191409,128.2552726,30,경상북도 상주시,054-537-7552,상주경찰서,N,,9,2025-12-10,5110000,경상북도 상주시
1,운산1리 경로당,충청남도,서산시,44210,충청남도 서산시 대산읍 망일산로 622-701,,36.954448,126.451589,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
1,도성3리 마을회관,충청남도,서산시,44210,충청남도 서산시 지곡면 도성1길 19,,36.88410312,126.4118122,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
1,사기리 경로당,충청남도,서산시,44210,충청남도 서산시 고북면 고북4로 467,,36.65212464,126.4903187,30,충청남도 서산시청,041-660-2735,서산경찰서,N,,,2025-04-23,4530000,충청남도 서산시
