개방자치단체코드,관리번호,과속방지턱관리번호,도로명,시도명,시군구명,소재지도로명주소,소재지지번주소,설치장소,과속방지턱재료,과속방지턱형태구분,과속방지턱높이,과속방지턱폭,과속방지턱연장,도로유형구분,규격여부,WGS84위도,WGS84경도,보차분리여부,연속형여부,과속방지턱설치연도,관리기관명,관리기관전화번호,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3100000,202431000000601607,239,노원로30길,서울특별시,노원구,,서울특별시 노원구 상계동 320-27,1차중앙하이츠102동,원호형,원호형,0,4,4,소로,Y,37.39162616,127.4082869,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:38
3100000,202431000000602718,1350,동일로 192길,서울특별시,노원구,,서울특별시 노원구 공릉동 389-19번지 일원,공연초교 일원,원호형,원호형,0,4,6,일반,Y,37.6268009079,127.0754822680,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:50
3100000,202431000000602197,829,상계로12길,서울특별시,노원구,,서울특별시 노원구 상계동 177-20,백조세탁,원호형,원호형,0,4,9,소로,Y,37.39240071,127.4091832,N,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:44
3100000,202431000000602661,1293,한글비석로54길,서울특별시,노원구,,서울특별시 노원구 상계동 634-3,보람아파트201동,원호형,원호형,0,4,7,일반,Y,37.39541446,127.3484395,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:50
3100000,202431000000601658,290,덕릉로060길,서울특별시,노원구,,서울특별시 노원구 월계동 881-2,삼부자동차공업사,원호형,원호형,0,4,7,소로,Y,37.37489198,127.2437442,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:38
3100000,202431000000601525,157,광운로12길,서울특별시,노원구,,서울특별시 노원구 월계동 411-89,근생빌딩,원호형,원호형,0,4,4,소로,Y,37.37164045,127.3381757,N,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:37
3100000,202431000000601772,404,덕릉로122길,서울특별시,노원구,,서울특별시 노원구 상계동 1293-1,불암현대104동,원호형,원호형,0,4,5,소로,Y,37.4002151,127.4549423,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:39
3100000,202431000000602593,1225,한글비석로24바길,서울특별시,노원구,,서울특별시 노원구 상계동 138-1,염색이랑 네일이랑,원호형,원호형,0,4,6,소로,Y,37.3953987,127.4188518,N,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:49
3100000,202431000000601655,287,덕릉로060길,서울특별시,노원구,,서울특별시 노원구 월계동 산 43,새벽이슬감리교회,원호형,원호형,0,4,7,소로,Y,37.37438053,127.2493681,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:38
3100000,202431000000602007,639,동일로230길,서울특별시,노원구,,서울특별시 노원구 상계동 723-18,상계한신아파트1동,원호형,원호형,0,4,5,소로,Y,37.40191452,127.3326344,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:42
3100000,202431000000602387,1019,중계로6길,서울특별시,노원구,,서울특별시 노원구 중계동 27-6,성지학원,원호형,원호형,0,4,4,소로,Y,37.38379425,127.504761,N,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:47
3100000,202431000000602022,654,동일로230가길,서울특별시,노원구,,서울특별시 노원구 상계동 723-33,신화기프트,원호형,원호형,0,4,5,소로,Y,37.6543856,127.0614769,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:42
3100000,202431000000602662,1294,한글비석로54길,서울특별시,노원구,,서울특별시 노원구 상계동 634-3,청원고등학교,원호형,원호형,0,4,7,일반,Y,37.39570639,127.3490294,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:50
3100000,202431000000602590,1222,한글비석로24마길,서울특별시,노원구,,서울특별시 노원구 상계동 142-52,그린씨티빌,원호형,원호형,0,3,5,소로,Y,37.39597801,127.4154589,N,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:49
3100000,202431000000602298,930,수락산로,서울특별시,노원구,,서울특별시 노원구 상계동 산 118-3,수락한옥어린이집,원호형,원호형,0,4,9,소로,Y,37.40064645,127.3453449,N,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:46
3100000,202431000000601610,242,노원로30길,서울특별시,노원구,,서울특별시 노원구 상계동 185-2,양지유치원,원호형,원호형,0,3,4,소로,Y,37.39185984,127.4112433,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:38
3100000,202431000000601923,555,동일로203길,서울특별시,노원구,,서울특별시 노원구 하계동 270-1,하계IPARK 101동,원호형,원호형,0,4,13,일반,Y,37.38176179,127.3547242,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:41
3100000,202431000000602151,783,상계로1길,서울특별시,노원구,,서울특별시 노원구 상계동 689-4,수성약국,원호형,원호형,0,4,6,일반,Y,37.39324066,127.3410728,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:44
3100000,202431000000601452,84,공릉로58길,서울특별시,노원구,,서울특별시 노원구 하계동 163-8,이화음악원,원호형,원호형,0,4,3,소로,Y,37.38081939,127.4258028,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:36
3100000,202431000000601800,432,덕릉로143길,서울특별시,노원구,,서울특별시 노원구 상계동 37-25,한영환경자원,원호형,원호형,0,4,7,소로,Y,37.4028755,127.5076457,N,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:40
3100000,202431000000601594,226,노원로26나길,서울특별시,노원구,,서울특별시 노원구 상계동 183-1,원터빌B동,원호형,원호형,0,4,4,소로,Y,37.39144476,127.4115057,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:37
3100000,202431000000602172,804,상계로7길,서울특별시,노원구,,서울특별시 노원구 상계동 395-36,노원스마트요양재활병원,원호형,원호형,0,4,8,소로,Y,37.39264125,127.3548151,N,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:44
3100000,202431000000601734,366,덕릉로94길,서울특별시,노원구,,서울특별시 노원구 상계동 1289-3,상계불암대림201동,원호형,원호형,0,4,8,일반,Y,37.39449373,127.4360628,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:39
3100000,202431000000602274,906,섬밭로,서울특별시,노원구,,서울특별시 노원구 하계동 270-2,하계IPARK 105동,원호형,원호형,0,4,13,일반,Y,37.38129913,127.3543276,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:45
3100000,202431000000601822,454,동일로176길,서울특별시,노원구,,서울특별시 노원구 공릉동 599-4,리치빌,원호형,원호형,0,4,6,소로,Y,37.37141979,127.4317491,N,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:40
3100000,202431000000602716,1348,동일로 192길,서울특별시,노원구,,서울특별시 노원구 공릉동 425-5-1번지 일원,공연초교 일원,원호형,원호형,0,4,6,일반,Y,37.62712448,127.0765692,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:50
3100000,202431000000601410,42,공릉로38길,서울특별시,노원구,,서울특별시 노원구 공릉동 81-2,태강아파트1009동,원호형,원호형,0,4,4,소로,Y,37.37225509,127.4532846,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:35
3100000,202431000000601657,289,덕릉로060길,서울특별시,노원구,,서울특별시 노원구 월계동 881-2,월계극동아파트입구,원호형,원호형,0,4,7,소로,Y,37.37479498,127.2447393,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:38
3100000,202431000000602341,973,월계로44길,서울특별시,노원구,,서울특별시 노원구 월계동 937,월계주유소,원호형,원호형,0,4,6,소로,Y,37.37283655,127.3036556,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:46
3100000,202431000000602418,1050,중계로14가길,서울특별시,노원구,,서울특별시 노원구 중계동 78-1,서울수암초등학교,원호형,원호형,0,4,5,소로,Y,37.38557952,127.4532191,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:47
3100000,202431000000601677,309,덕릉로70길,서울특별시,노원구,,서울특별시 노원구 상계동 772-3,중계동성당,원호형,원호형,0,4,5,소로,Y,37.38273097,127.337231,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:38
3100000,202431000000602481,1113,초안산로2길,서울특별시,노원구,,서울특별시 노원구 월계동 267-1,밥하우스,원호형,원호형,0,4,5,소로,Y,37.38018682,127.3294756,N,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:48
3100000,202431000000602707,1339,동일로174길,서울특별시,노원구,,서울특별시 노원구 공릉동 670-1,태릉역4번출구,원호형,원호형,0,4,8,일반,N,37.61862,127.07548,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:50
3100000,202431000000602566,1198,한글비석로24가길,서울특별시,노원구,,서울특별시 노원구 상계동 160-5,정화빌라,원호형,원호형,0,4,4,소로,Y,37.39482399,127.4109414,N,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:49
3100000,202431000000602695,1327,화랑로60길,서울특별시,노원구,,서울특별시 노원구 공릉동 산 230-1,삼육주유소,원호형,원호형,0,4,4,소로,Y,37.38183698,127.6349397,N,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:50
3100000,202431000000601651,283,덕릉로,서울특별시,노원구,,서울특별시 노원구 중계동 434-1,성보빌딩,원호형,원호형,0,4,4,소로,Y,37.39257648,127.4286709,N,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:38
3100000,202431000000602467,1099,초안산로,서울특별시,노원구,,서울특별시 노원구 월계동 산 64-4,초안산생태터널,원호형,원호형,0,4,6,소로,Y,37.38138469,127.3094382,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:48
3100000,202431000000602420,1052,중계로14가길,서울특별시,노원구,,서울특별시 노원구 중계동 55-11,서울수암초등학교,원호형,원호형,0,4,5,소로,Y,37.385295,127.4562668,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:47
3100000,202431000000602617,1249,한글비석로41가길,서울특별시,노원구,,서울특별시 노원구 상계동 440-2,서울계상초등학교,원호형,원호형,0,4,5,소로,Y,37.39439305,127.4056698,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:49
3100000,202431000000601950,582,동일로211길,서울특별시,노원구,,서울특별시 노원구 상계동 769-2,상계미도아파트102동,원호형,원호형,0,4,4,소로,Y,37.38452059,127.3424563,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:41
3100000,202431000000602310,942,수락산로8길,서울특별시,노원구,,서울특별시 노원구 상계동 산 145-14,월튼힐타운,원호형,원호형,0,4,6,소로,Y,37.40012302,127.4157696,N,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:46
3100000,202431000000602212,844,상계로23다길,서울특별시,노원구,,서울특별시 노원구 상계동 389-657,삼성빌라 가동,원호형,원호형,0,5,6,소로,Y,37.39360144,127.4143451,N,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:44
3100000,202431000000601683,315,덕릉로73길,서울특별시,노원구,,서울특별시 노원구 중계동 412-8,스피드메이트중계점,원호형,원호형,0,4,7,일반,Y,37.39065233,127.4212198,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:38
3100000,202431000000602378,1010,중계로,서울특별시,노원구,,서울특별시 노원구 중계동 391-1,화인상가아파트,원호형,원호형,0,4,13,일반,Y,37.38581445,127.4514375,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:47
3100000,202431000000602056,688,동일로237가길,서울특별시,노원구,,서울특별시 노원구 상계동 723-67,성지상계빌라,원호형,원호형,0,4,8,소로,Y,37.40331803,127.3155565,N,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:43
3100000,202431000000601512,144,광운로02길,서울특별시,노원구,,서울특별시 노원구 월계동 476-33,동신빌라,원호형,원호형,0,4,4,소로,Y,37.36599177,127.3341591,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:37
3100000,202431000000601423,55,공릉로42길,서울특별시,노원구,,서울특별시 노원구 공릉동 77-2,태강아파트1016동,원호형,원호형,0,4,5,소로,Y,37.37293226,127.4596982,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:35
3100000,202431000000601939,571,동일로207길,서울특별시,노원구,,서울특별시 노원구 중계동 504-2,서울아이티고등학교,원호형,원호형,0,4,6,소로,Y,37.38336677,127.3417768,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:41
3100000,202431000000602164,796,상계로3길,서울특별시,노원구,,서울특별시 노원구 상계동 359-3,제일침례교회,원호형,원호형,0,4,6,소로,Y,37.39317418,127.3452947,N,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:44
3100000,202431000000602678,1310,화랑로51길,서울특별시,노원구,,서울특별시 노원구 공릉동 111-2,예수인교회,원호형,원호형,0,4,7,일반,Y,37.37302027,127.513413,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:50
3100000,202431000000602168,800,상계로3길,서울특별시,노원구,,서울특별시 노원구 상계동 689-3,상계주공721동,원호형,원호형,0,3,5,소로,Y,37.39354754,127.3470864,N,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:44
3100000,202431000000601845,477,동일로178길,서울특별시,노원구,,서울특별시 노원구 공릉동 588-1,진주브라운1차아파트,원호형,원호형,0,3,4,소로,N,37.3717878,127.4363812,N,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:40
3100000,202431000000602609,1241,한글비석로36길,서울특별시,노원구,,서울특별시 노원구 상계동 155-6,왕실세탁,원호형,원호형,0,2,4,소로,N,37.39483509,127.4193482,N,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:49
3100000,202431000000602078,710,동일로239나길,서울특별시,노원구,,서울특별시 노원구 상계동 723-89,수락아트빌,원호형,원호형,0,4,3,소로,Y,37.40332437,127.3056135,N,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:43
3100000,202431000000601857,489,동일로181길,서울특별시,노원구,,서울특별시 노원구 공릉동 564,녹산빌딩,원호형,원호형,0,2,3,소로,N,37.37216238,127.4360368,N,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:40
3100000,202431000000602563,1195,한글비석로24길,서울특별시,노원구,,서울특별시 노원구 상계동 140-242,승동빌딩,원호형,원호형,0,4,4,소로,Y,37.39502002,127.428991,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:49
3100000,202431000000601474,106,공릉로59길,서울특별시,노원구,,서울특별시 노원구 하계동 275-5,웅천종합상가,원호형,원호형,0,4,7,일반,Y,37.38001926,127.4155015,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:36
3100000,202431000000602162,794,상계로3길,서울특별시,노원구,,서울특별시 노원구 상계동 359-3,노원현대아파트103동,원호형,원호형,0,4,6,소로,N,37.39301409,127.3452121,N,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:44
3100000,202431000000602470,1102,초안산로1길,서울특별시,노원구,,서울특별시 노원구 월계동 556,월계종합사회복지관,원호형,원호형,0,4,7,소로,Y,37.37389655,127.309762,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:48
3100000,202431000000601669,301,덕릉로70길,서울특별시,노원구,,서울특별시 노원구 상계동 772-3,중계센트럴파크104동,원호형,원호형,0,4,6,소로,Y,37.38379583,127.3386683,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:38
3100000,202431000000601809,441,동일로173길,서울특별시,노원구,,서울특별시 노원구 공릉동 687-2,타이어타운,원호형,원호형,0,4,7,일반,Y,37.37060483,127.4262825,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:40
3100000,202431000000602095,727,동일로242길,서울특별시,노원구,,서울특별시 노원구 상계동 723-106,신선빌딩,원호형,원호형,0,4,9,일반,Y,37.40281695,127.3322343,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:43
3100000,202431000000602349,981,월계로45길,서울특별시,노원구,,서울특별시 노원구 월계동 585,월계초등학교,원호형,원호형,0,4,9,일반,Y,37.3738849,127.3006189,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:46
3100000,202431000000602257,889,섬밭로,서울특별시,노원구,,서울특별시 노원구 공릉동 605-2,대주피오레아파트,원호형,원호형,0,4,6,일반,Y,37.37142092,127.4191465,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:45
3100000,202431000000602286,918,수락산로,서울특별시,노원구,,서울특별시 노원구 상계동 660,상계현대 301동,원호형,원호형,0,4,13,일반,Y,37.40152113,127.3086163,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:46
3100000,202431000000602147,779,상계로1길,서울특별시,노원구,,서울특별시 노원구 상계동 689-4,상계주공709동,원호형,원호형,0,4,6,일반,Y,37.39308859,127.3412315,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:44
3100000,202431000000601733,365,덕릉로90길,서울특별시,노원구,,서울특별시 노원구 중계동 136,가원주차장,원호형,원호형,0,2,4,소로,N,37.39381266,127.4328835,N,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:39
3100000,202431000000601638,270,노해로79길,서울특별시,노원구,,서울특별시 노원구 상계동 719-2,롯데백화점,원호형,원호형,0,4,3,일반,Y,37.39189581,127.3415949,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:38
3100000,202431000000601457,89,공릉로58길,서울특별시,노원구,,서울특별시 노원구 하계동 252-12,코오롱마들마을103동,원호형,원호형,0,4,5,소로,Y,37.38149527,127.4362366,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:36
3100000,202431000000601934,566,동일로207길,서울특별시,노원구,,서울특별시 노원구 중계동 504-2,중계그린아파트123동,원호형,원호형,0,4,7,일반,Y,37.38238053,127.3384972,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:41
3100000,202431000000601491,123,공릉로62길,서울특별시,노원구,,서울특별시 노원구 하계동 252-3,코오롱마들마을101동,원호형,원호형,0,4,9,일반,Y,37.38120847,127.4200529,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:36
3100000,202431000000601957,589,동일로213길,서울특별시,노원구,,서울특별시 노원구 상계동 744,상계주공1단지122동,원호형,원호형,0,4,6,일반,Y,37.38520666,127.3254303,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:41
3100000,202431000000602465,1097,초안산로,서울특별시,노원구,,서울특별시 노원구 월계동 782,월계청백1단지104동,원호형,원호형,0,4,3,일반,Y,37.38086542,127.3088755,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:48
3100000,202431000000601811,443,동일로173가길,서울특별시,노원구,,서울특별시 노원구 공릉동 605-4,중계충성교회,원호형,원호형,0,4,5,일반,Y,37.37152242,127.4224881,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:40
3100000,202431000000602331,963,우이천로2가길,서울특별시,노원구,,서울특별시 노원구 월계동 924-2,흥화브라운빌104동,원호형,원호형,0,4,5,소로,Y,37.37527053,127.2364461,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:46
3100000,202431000000601824,456,동일로176길,서울특별시,노원구,,서울특별시 노원구 공릉동 594,에이스빌,원호형,원호형,0,4,6,소로,Y,37.37139903,127.4337505,N,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:40
3100000,202431000000601714,346,덕릉로83길,서울특별시,노원구,,서울특별시 노원구 중계동 154-1,홍화불닭,원호형,원호형,0,4,4,소로,Y,37.39366946,127.4275757,N,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:39
3100000,202431000000602239,871,석계로1길,서울특별시,노원구,,서울특별시 노원구 월계동 47-33,석계역공영주차장,원호형,원호형,0,3,7,소로,Y,37.36555734,127.3468563,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:45
3100000,202431000000602709,1341,동일로,서울특별시,노원구,,서울특별시 노원구 하계동 273-3번지 일원,하계어린이공원 앞 반대편,원호형,원호형,0,4,12,일반,N,37.632222,127.06998,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:50
3100000,202431000000602321,953,우이천로,서울특별시,노원구,,서울특별시 노원구 월계동 924-3,초안유치원,원호형,원호형,0,4,6,소로,Y,37.37487713,127.2373661,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:46
3100000,202431000000602483,1115,초안산로2길,서울특별시,노원구,,서울특별시 노원구 월계동 267-1,경진조빌딩,원호형,원호형,0,4,5,소로,Y,37.38032223,127.3307827,N,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:48
3100000,202431000000601768,400,덕릉로118길,서울특별시,노원구,,서울특별시 노원구 상계동 1293-1,불암현대105동,원호형,원호형,0,4,6,소로,Y,37.40011602,127.4509907,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:39
3100000,202431000000601889,521,동일로192나길,서울특별시,노원구,,서울특별시 노원구 공릉동 374-4,서울공연초등학교,원호형,원호형,0,4,3,소로,Y,37.37378572,127.430395,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:41
3100000,202431000000602708,1340,동일로,서울특별시,노원구,,서울특별시 노원구 하계동 273-3번지 일원,하계어린이공원 앞,원호형,원호형,0,4,3,일반,N,37.63203,127.06983,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:50
3100000,202431000000602723,1355,노원로 22길,서울특별시,노원구,,서울특별시 노원구공릉동 378번지 일원-2,롯데우성아파트 앞 도로,원호형,원호형,0,4,6,일반,Y,37.6272819700,127.0721773721,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:50
3100000,202431000000602018,650,동일로230가길,서울특별시,노원구,,서울특별시 노원구 상계동 723-29,전국택시복지정비센터,원호형,원호형,0,4,7,소로,Y,37.40210279,127.3259657,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:42
3100000,202431000000602301,933,수락산로,서울특별시,노원구,,서울특별시 노원구 상계동 1270-2,상계동금호타운102동,원호형,원호형,0,4,3,소로,Y,37.40022168,127.4057461,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:46
3100000,202431000000602043,675,동일로231다길,서울특별시,노원구,,서울특별시 노원구 상계동 723-54,진양주류㈜,원호형,원호형,0,4,3,소로,Y,37.4020834,127.3041613,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:43
3100000,202431000000602261,893,섬밭로,서울특별시,노원구,,서울특별시 노원구 공릉동 406-3,㈜대명안전산업,원호형,원호형,0,4,12,일반,Y,37.3726058,127.4152346,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:45
3100000,202431000000602466,1098,초안산로,서울특별시,노원구,,서울특별시 노원구 월계동 산 67-2,월계청백1단지104동,원호형,원호형,0,4,6,일반,Y,37.38094469,127.3085049,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:48
3100000,202431000000602242,874,석계로3길,서울특별시,노원구,,서울특별시 노원구 월계동 47-25,한주빌딩,원호형,원호형,0,2,6,소로,N,37.36560915,127.352131,N,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:45
3100000,202431000000601584,216,노원로20길,서울특별시,노원구,,서울특별시 노원구 중계동 361-3,불암중학교,원호형,원호형,0,4,6,일반,Y,37.38461191,127.4252191,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:37
3100000,202431000000602653,1285,한글비석로47길,서울특별시,노원구,,서울특별시 노원구 상계동 1283-1,성원아파트,원호형,원호형,0,4,2,소로,Y,37.39353807,127.3562428,N,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:50
3100000,202431000000602396,1028,중계로8길,서울특별시,노원구,,서울특별시 노원구 중계동 36-8,중계행복어린이집,원호형,원호형,0,4,7,소로,Y,37.38456327,127.4591034,Y,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:47
3100000,202431000000602596,1228,한글비석로24바길,서울특별시,노원구,,서울특별시 노원구 상계동 138-3,대성휴먼빌,원호형,원호형,0,4,4,소로,Y,37.39561655,127.4160325,N,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:49
3100000,202431000000601776,408,덕릉로122길,서울특별시,노원구,,서울특별시 노원구 상계동 1293-1,불암현대102동,원호형,원호형,0,4,4,소로,Y,37.40058923,127.4567922,N,N,,노원구청,02-2116-4082,2024-07-22,I,2025-12-15 16:21:39,2024-07-23 18:04:39
